access_point,ap_radio_profile,floor_level,x_delta_from_insertion_point_m,y_delta_from_insertion_point_m,insertion_point_x_m,insertion_point_y_m,insertion_point_source,x_coordinate_m,y_coordinate_m,coordinate_reference,dxf_alignment_applied,dxf_alignment_method,dxf_export_offset_x_m,dxf_export_offset_y_m,dxf_alignment_rotation_deg,dxf_alignment_scale,dxf_source_path
AP-155,Wi-Fi 7 tri-band,00,119.55497358867433,-10.954995005740784,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),119.55497358867433,-10.954995005740784,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-156,Wi-Fi 7 tri-band,00,11.586488864326384,-12.391999405110255,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),11.586488864326384,-12.391999405110255,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-157,Wi-Fi 7 tri-band,00,173.0268839195487,-226.39095462922705,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),173.0268839195487,-226.39095462922705,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-158,Wi-Fi 7 tri-band,00,23.099743019789457,-81.6383723669569,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),23.099743019789457,-81.6383723669569,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-159,Wi-Fi 7 tri-band,00,170.02282956044655,-63.76997327798745,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),170.02282956044655,-63.76997327798745,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-16,Wi-Fi 7 tri-band,00,154.554980398505,-190.95498519024113,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),154.554980398505,-190.95498519024113,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-160,Wi-Fi 7 tri-band,00,16.067484977073036,-89.86599493905669,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),16.067484977073036,-89.86599493905669,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-161,Wi-Fi 7 tri-band,00,174.55497995612677,-200.95498380227946,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),174.55497995612677,-200.95498380227946,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-162,Wi-Fi 7 tri-band,00,165.7369901635102,-110.01613012253074,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),165.7369901635102,-110.01613012253074,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-163,Wi-Fi 7 tri-band,00,-0.4450211899820715,-5.955000833491795,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),-0.4450211899820715,-5.955000833491795,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-164,Wi-Fi 7 tri-band,00,177.93448904599063,-129.77898596122395,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),177.93448904599063,-129.77898596122395,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-165,Wi-Fi 7 tri-band,00,202.8072274455335,-93.23999700922286,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),202.8072274455335,-93.23999700922286,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-166,Wi-Fi 7 tri-band,00,40.01249154121615,-11.72749919083435,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),40.01249154121615,-11.72749919083435,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-167,Wi-Fi 7 tri-band,00,139.55497524648672,-65.95499157224549,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),139.55497524648672,-65.95499157224549,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-168,Wi-Fi 7 tri-band,00,24.554979773820378,-50.95499762124382,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),24.554979773820378,-50.95499762124382,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-169,Wi-Fi 7 tri-band,00,167.66988416790264,-170.91591193625936,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),167.66988416790264,-170.91591193625936,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-17,Wi-Fi 7 tri-band,00,35.58749003324192,-50.099969838687684,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),35.58749003324192,-50.099969838687684,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-170,Wi-Fi 7 tri-band,00,184.55497203423874,-40.95499060844304,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),184.55497203423874,-40.95499060844304,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-171,Wi-Fi 7 tri-band,00,149.55497829226078,-140.95498769637197,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),149.55497829226078,-140.95498769637197,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-172,Wi-Fi 7 tri-band,00,119.55497755570104,-95.95499114203267,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),119.55497755570104,-95.95499114203267,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-173,Wi-Fi 7 tri-band,00,135.05548215989256,-12.039492512354627,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),135.05548215989256,-12.039492512354627,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-174,Wi-Fi 7 tri-band,00,54.55497794342227,-40.95499667566037,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),54.55497794342227,-40.95499667566037,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-175,Wi-Fi 7 tri-band,00,186.93051865964662,-154.11551684315782,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),186.93051865964662,-154.11551684315782,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-176,Wi-Fi 7 tri-band,00,139.55498201376759,-210.95498498121742,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),139.55498201376759,-210.95498498121742,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-177,Wi-Fi 7 tri-band,00,186.92976986104622,-204.52437818283215,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),186.92976986104622,-204.52437818283215,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-178,Wi-Fi 7 tri-band,00,189.1874898421229,-88.47248574020341,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),189.1874898421229,-88.47248574020341,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-179,Wi-Fi 7 tri-band,00,116.99099050008226,-21.540993497997988,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),116.99099050008226,-21.540993497997988,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-18,Wi-Fi 7 tri-band,00,184.55497250094777,-50.954990153899416,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),184.55497250094777,-50.954990153899416,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-180,Wi-Fi 7 tri-band,00,221.29999133525416,-135.6719802764128,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),221.29999133525416,-135.6719802764128,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-181,Wi-Fi 7 tri-band,00,219.55497371027013,-110.95498579309788,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),219.55497371027013,-110.95498579309788,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-182,Wi-Fi 7 tri-band,00,182.8165159029304,-115.71138090873137,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),182.8165159029304,-115.71138090873137,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-183,Wi-Fi 7 tri-band,00,176.22498376632575,-0.06540577003033832,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),176.22498376632575,-0.06540577003033832,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-184,Wi-Fi 7 tri-band,00,36.082438467186876,-97.31099189817905,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),36.082438467186876,-97.31099189817905,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-185,Wi-Fi 7 tri-band,00,119.5549749888014,-40.954993642051704,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),119.5549749888014,-40.954993642051704,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-186,Wi-Fi 7 tri-band,00,79.55497727374313,-50.95499505434418,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),79.55497727374313,-50.95499505434418,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-187,Wi-Fi 7 tri-band,00,56.699991115776356,-81.63837884354871,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),56.699991115776356,-81.63837884354871,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-188,Wi-Fi 7 tri-band,00,205.5457382297027,-69.85598750342615,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),205.5457382297027,-69.85598750342615,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-189,Wi-Fi 7 tri-band,00,56.69999141129665,-18.561617508064955,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),56.69999141129665,-18.561617508064955,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-19,Wi-Fi 7 tri-band,00,204.5549748587655,-120.95498603861779,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),204.5549748587655,-120.95498603861779,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-190,Wi-Fi 7 tri-band,00,-2.2170688881305978,-86.88249735540012,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),-2.2170688881305978,-86.88249735540012,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-191,Wi-Fi 7 tri-band,00,129.55498293502023,-220.95498499338282,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),129.55498293502023,-220.95498499338282,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-192,Wi-Fi 7 tri-band,00,51.73136597353732,-98.98982214042917,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),51.73136597353732,-98.98982214042917,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-193,Wi-Fi 7 tri-band,00,83.81249187607318,-66.91999220760772,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),83.81249187607318,-66.91999220760772,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-194,Wi-Fi 7 tri-band,00,229.5549730223138,-105.95498555368977,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),229.5549730223138,-105.95498555368977,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-195,Wi-Fi 7 tri-band,00,164.58597039151937,-121.84458573948359,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),164.58597039151937,-121.84458573948359,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-196,Wi-Fi 7 tri-band,00,164.55497341003502,-50.95499108731747,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),164.55497341003502,-50.95499108731747,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-197,Wi-Fi 7 tri-band,00,44.09448370395694,-3.1389973898185417,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),44.09448370395694,-3.1389973898185417,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-198,Wi-Fi 7 tri-band,00,180.14097952772863,-121.99248652660754,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),180.14097952772863,-121.99248652660754,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-199,Wi-Fi 7 tri-band,00,94.55497635854408,-45.95499458158156,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),94.55497635854408,-45.95499458158156,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-2,Wi-Fi 7 tri-band,00,134.55497804068727,-120.95498930558097,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),134.55497804068727,-120.95498930558097,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-20,Wi-Fi 7 tri-band,00,159.5549731706269,-40.9549917752156,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),159.5549731706269,-40.9549917752156,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-200,Wi-Fi 7 tri-band,00,73.50279461825266,-96.56161479995353,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),73.50279461825266,-96.56161479995353,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-201,Wi-Fi 7 tri-band,00,177.92747222038452,-187.38748544995906,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),177.92747222038452,-187.38748544995906,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
AP-202,Wi-Fi 7 tri-band,00,158.14998553541955,-99.88098485063529,0.0,0.0,Aligned DXF base point (LHC-RYD-MB-00-DG-AR-300001.dxf),158.14998553541955,-99.88098485063529,aligned DXF coordinates,True,two_point,-367998.6034585367,-358298.35905851575,-2.6740480915524575e-06,1.0000000454554112,C:\Users\tombe\Downloads\1 References_selected_2026-07-02_12-20-41pm\LHC-RYD-MB-00-DG-AR-300001.dxf
